subhalo_id,simulation,snapshot,redshift,n_stellar_particles,n_disk_particles,M_star_Msun,R_d_kpc,aperture_R_in_kpc,aperture_R_out_kpc,A1_literature,A2_literature,A1_integral_area,A1_integral_jog,A2_integral_area,A2_integral_jog,A1_bootstrap_mean,A1_bootstrap_std,A2_bootstrap_mean,A2_bootstrap_std,dominant_mode,bar_length_kpc,bar_angle_deg,pattern_coherence,phase_scatter_m2_deg,bar_length_bootstrap_mean,bar_length_bootstrap_std,v_max_kms,R_v_max_kpc
652548,L35n2160TNG,99,2.22045e-16,95227,90925,5.6452e+09,1.85585,nan,nan,0.211342,0.144918,0.204104,0.216582,0.148127,0.142313,0.21194,0.0101995,0.147378,0.0105739,1,10.6875,27.6913,0.421053,64.4056,14.7413,0.160813,101.713,5.3779
652656,L35n2160TNG,99,2.22045e-16,95191,84945,5.76667e+09,3.71907,nan,nan,0.105272,0.191917,0.107805,0.104751,0.190752,0.191246,0.111487,0.0109461,0.195052,0.0112034,1,14.8125,-30.7614,0.333333,61.2345,14.8125,0,95.446,11.81
652738,L35n2160TNG,99,2.22045e-16,86930,81160,5.14482e+09,3.58444,nan,nan,0.124037,0.0649365,0.121484,0.125903,0.0669645,0.0625158,0.129452,0.00936617,0.0779217,0.00934728,1,14.8125,-20.5866,0.5,52.2737,14.8125,0,109.412,11.81
653082,L35n2160TNG,99,2.22045e-16,71382,55700,4.27419e+09,1.69877,nan,nan,0.0535089,0.0871773,0.0512529,0.0577424,0.0940758,0.0764028,0.0724434,0.014426,0.098301,0.0133068,2,14.4375,-63.0402,0.62963,61.7662,14.7863,0.0956801,59.2748,2.33262
653223,L35n2160TNG,99,2.22045e-16,83003,79504,4.89204e+09,1.39992,nan,nan,0.144051,0.0281508,0.14253,0.14593,0.0289124,0.0271533,0.149377,0.0164896,0.0463563,0.0129483,1,12.5625,-43.8875,0.571429,49.7602,14.7937,0.110926,99.2128,4.99373
653480,L35n2160TNG,99,2.22045e-16,94006,92256,5.54884e+09,1.17141,nan,nan,0.131196,0.0886938,0.127267,0.137489,0.0858819,0.0933303,0.133359,0.0125253,0.0926292,0.0120772,3,14.8125,7.7527,0.357143,47.8891,14.8106,0.0264501,101.04,1.74198
653770,L35n2160TNG,99,2.22045e-16,108593,101717,6.36823e+09,1.29686,nan,nan,0.125903,0.0455686,0.119875,0.136985,0.044344,0.0479414,0.127975,0.0113329,0.051887,0.00990815,2,14.8125,36.5839,0.666667,57.4381,14.8125,0,99.5025,2.27748
653859,L35n2160TNG,99,2.22045e-16,64205,56604,3.8123e+09,2.20301,nan,nan,0.0863249,0.0825256,0.0853815,0.0871847,0.081688,0.0837816,0.100085,0.0152985,0.094152,0.0155385,2,2.0625,-28.5082,0.6,49.6409,14.6625,0.304651,94.9721,15.9116
653958,L35n2160TNG,99,2.22045e-16,72050,63393,4.30943e+09,2.45111,nan,nan,0.0707713,0.136145,0.0728278,0.0683777,0.13444,0.136825,0.0846873,0.0152178,0.145612,0.0140487,1,2.8125,7.06442,0.5625,47.8049,14.7319,0.1754,88.2004,10.0545
654098,L35n2160TNG,99,2.22045e-16,97747,90734,5.82522e+09,1.50967,nan,nan,0.0427854,0.0457072,0.0440718,0.042415,0.0450617,0.0457504,0.0503779,0.00951696,0.0527836,0.00959713,2,13.3125,28.8611,0.611111,40.4591,14.805,0.0525,104.398,3.97321
654160,L35n2160TNG,99,2.22045e-16,73075,68855,4.34585e+09,2.52392,nan,nan,0.0969293,0.0831364,0.0978789,0.0961797,0.085046,0.0806589,0.109277,0.0153819,0.096207,0.0137992,2,14.8125,2.36162,0.307692,54.1787,14.7281,0.173627,111.848,18.83
654239,L35n2160TNG,99,2.22045e-16,138338,130610,8.17958e+09,3.21173,nan,nan,0.0875035,0.169974,0.0892888,0.0866798,0.177825,0.165756,0.0935924,0.0100628,0.172926,0.00976737,1,8.0625,8.0728,0.75,64.9197,8.20312,1.02041,114.109,18.05
654298,L35n2160TNG,99,2.22045e-16,120402,106878,7.03314e+09,1.34732,nan,nan,0.0291644,0.0930185,0.030079,0.0275335,0.0972657,0.0869115,0.0387427,0.00853049,0.0971113,0.011244,2,14.8125,-65.6944,1,10.8605,14.8125,0,70.636,2.35014
654391,L35n2160TNG,99,2.22045e-16,76604,69974,4.55796e+09,1.42424,nan,nan,0.263857,0.0675624,0.266506,0.260963,0.0674766,0.0676483,0.265301,0.0132357,0.0716539,0.0125303,1,14.8125,-45.7569,0.5,60.299,14.8069,0.0455822,83.7372,2.46091
654481,L35n2160TNG,99,2.22045e-16,53204,49597,3.19039e+09,1.33208,nan,nan,0.0676671,0.0653392,0.0681994,0.0677442,0.0689319,0.0605116,0.0770536,0.0132297,0.0765802,0.0132453,2,14.8125,-28.7066,1,23.8457,14.8106,0.0264501,75.7675,1.92193
654622,L35n2160TNG,99,2.22045e-16,113562,108039,6.67256e+09,2.02481,nan,nan,0.0935078,0.0771214,0.0961123,0.0879742,0.0753889,0.0806004,0.100123,0.0138261,0.0877748,0.0133152,1,14.8125,-0.824755,0.285714,57.3786,14.7844,0.190983,115.445,7.09337
655047,L35n2160TNG,99,2.22045e-16,61107,51923,3.65228e+09,2.57402,nan,nan,0.135147,0.0464798,0.131282,0.137269,0.0439804,0.0485415,0.147837,0.0169442,0.078393,0.0147171,2,14.8125,-66.6011,0.882353,37.4683,14.8125,0,98.0019,15.71
655147,L35n2160TNG,99,2.22045e-16,83208,73632,4.95558e+09,2.48325,nan,nan,0.159222,0.0750278,0.157647,0.160215,0.0777472,0.0720573,0.162564,0.011968,0.0876706,0.0111932,1,13.6875,4.99836,0.0714286,61.6372,14.6288,0.27039,90.5729,14.8308
655215,L35n2160TNG,99,2.22045e-16,105185,93802,6.39325e+09,1.42401,nan,nan,0.0928176,0.154238,0.0954802,0.0916339,0.155206,0.153977,0.0939855,0.010849,0.156094,0.0100918,2,14.8125,-2.22074,0.142857,62.3913,14.7994,0.0784593,89.9075,4.639
655323,L35n2160TNG,99,2.22045e-16,98855,91857,6.01746e+09,2.42033,nan,nan,0.376292,0.19172,0.386107,0.370356,0.192595,0.19116,0.376748,0.00898849,0.193752,0.00931406,1,13.3125,-9.57161,0.727273,36.7854,14.6381,0.401928,89.0152,4.64978
655424,L35n2160TNG,99,2.22045e-16,65595,62074,4.00574e+09,4.12844,nan,nan,0.20718,0.187351,0.227731,0.202522,0.197863,0.187972,0.21448,0.0104573,0.194278,0.01011,1,14.8125,3.62716,0.526316,41.1529,14.8125,0,94.914,13.37
655522,L35n2160TNG,99,2.22045e-16,118749,115387,7.07074e+09,1.50278,nan,nan,0.0366269,0.154051,0.0370286,0.0362284,0.159585,0.149439,0.0426596,0.0077156,0.155068,0.00854334,2,14.0625,-17.2879,0.230769,54.112,14.7788,0.113681,117.371,4.87844
655664,L35n2160TNG,99,2.22045e-16,106456,98984,6.55546e+09,5.14607,nan,nan,0.259958,0.206912,0.257209,0.260599,0.206475,0.206681,0.260464,0.00834497,0.209841,0.00926623,1,11.0625,-13.1557,0.375,53.7071,14.6438,0.501365,109.527,14.15
655738,L35n2160TNG,99,2.22045e-16,131290,116748,7.77621e+09,2.86085,nan,nan,0.10665,0.108406,0.11177,0.103991,0.107094,0.109261,0.109915,0.00816671,0.111457,0.00753024,1,12.5625,-26.9872,0,64.731,13.0716,1.72055,88.2853,6.35
655829,L35n2160TNG,99,2.22045e-16,57859,53631,3.44876e+09,1.34635,nan,nan,0.0705475,0.0624053,0.0706028,0.0702779,0.0607934,0.0641676,0.0771378,0.0121269,0.0688655,0.0122784,2,14.8125,23.1886,0.952381,35.0101,14.7863,0.0956801,78.5508,2.34875
656142,L35n2160TNG,99,2.22045e-16,116739,100645,6.8333e+09,1.67905,nan,nan,0.103446,0.0634706,0.109674,0.0937361,0.0591619,0.0709704,0.110007,0.0141049,0.0754454,0.0116319,2,14.8125,1.80892,0.44,46.0325,14.8125,0,104.723,2.31054
656208,L35n2160TNG,99,2.22045e-16,59343,56426,3.55945e+09,3.30438,nan,nan,0.0920792,0.0885099,0.0945942,0.0922204,0.0904126,0.0889495,0.109379,0.0139189,0.105881,0.015296,1,14.8125,24.3355,0,75.4835,14.6662,0.275031,103.283,12.59
656365,L35n2160TNG,99,2.22045e-16,122707,118435,7.16746e+09,1.17366,nan,nan,0.0904759,0.372816,0.0890187,0.092811,0.35822,0.3965,0.0912737,0.00973851,0.374032,0.00946095,2,12.9375,5.50952,0.142857,52.0297,14.7956,0.077739,112.701,2.81122
656524,L35n2160TNG,99,2.22045e-16,135403,130727,8.04456e+09,3.50728,nan,nan,0.102765,0.0826579,0.106842,0.102585,0.086674,0.0823926,0.108241,0.00843797,0.0891887,0.0077166,1,14.8125,4.41893,0,48.3105,14.8125,0,106.203,11.03
656741,L35n2160TNG,99,2.22045e-16,105034,97609,6.29602e+09,2.2118,nan,nan,0.0906539,0.171149,0.0857832,0.0933734,0.17577,0.169457,0.0960839,0.00889046,0.172253,0.00899758,1,11.8125,-5.71056,0.272727,49.1102,14.6569,0.240928,111.391,5.65832
656861,L35n2160TNG,99,2.22045e-16,72803,67461,4.26629e+09,1.37522,nan,nan,0.0831616,0.0811751,0.0812288,0.0857313,0.0812195,0.0812622,0.0905645,0.0168693,0.0882613,0.0152441,2,14.8125,-54.3634,0.962963,32.112,14.8069,0.0590253,72.7281,1.97025
657139,L35n2160TNG,99,2.22045e-16,139240,133080,8.32092e+09,1.98699,nan,nan,0.0678838,0.107172,0.0699248,0.0661332,0.113605,0.104441,0.0725786,0.00718474,0.109283,0.0080716,1,14.8125,-4.76124,0.2,42.9442,14.7881,0.106579,117.793,6.35045
657228,L35n2160TNG,99,2.22045e-16,81412,71307,4.81078e+09,2.44889,nan,nan,0.104225,0.0734437,0.109882,0.100848,0.0724128,0.073981,0.116638,0.0149055,0.0884241,0.0133562,1,13.6875,27.8778,0,69.3358,13.7625,0.283119,97.4275,18.4457
657308,L35n2160TNG,99,2.22045e-16,69182,64481,4.11365e+09,2.44571,nan,nan,0.138703,0.19574,0.141819,0.136198,0.197012,0.195431,0.14338,0.0150861,0.197678,0.0139409,1,14.8125,-26.3693,0.705882,43.1673,14.8012,0.0741514,106.666,15.3712
657380,L35n2160TNG,99,2.22045e-16,78823,72690,4.74637e+09,3.87976,nan,nan,0.131768,0.0683837,0.127517,0.135222,0.0703065,0.0675693,0.13901,0.0115463,0.0798725,0.01037,1,14.8125,-19.0068,0,57.9801,14.7338,0.152741,103.589,12.59
657492,L35n2160TNG,99,2.22045e-16,100515,96987,5.87327e+09,3.40949,nan,nan,0.107423,0.121092,0.110029,0.105839,0.129691,0.116534,0.112438,0.00915186,0.126594,0.00957638,2,14.8125,-40.8893,0.571429,61.8622,14.7413,0.147113,106.124,16.49
657568,L35n2160TNG,99,2.22045e-16,71469,67479,4.3573e+09,2.70362,nan,nan,0.366953,0.225462,0.374156,0.358938,0.238796,0.21072,0.368062,0.0118129,0.229122,0.00990029,1,9.1875,28.1481,0.0909091,81.0748,14.7975,0.0906228,90.8243,7.91
657671,L35n2160TNG,99,2.22045e-16,100232,91370,5.99017e+09,3.95525,nan,nan,0.202449,0.203436,0.200968,0.201865,0.214729,0.210771,0.204382,0.0118303,0.210261,0.0103809,1,9.1875,3.95101,0.625,38.6799,11.7806,0.787301,112.628,12.59
657721,L35n2160TNG,99,2.22045e-16,102958,90726,6.11128e+09,3.97253,nan,nan,0.16097,0.0532894,0.165239,0.159187,0.0525628,0.0539651,0.163751,0.00857094,0.0635209,0.00760354,1,14.8125,-13.782,0.545455,46.7504,14.8125,0,93.5151,12.59
657779,L35n2160TNG,99,2.22045e-16,84707,77775,5.16775e+09,3.7944,nan,nan,0.14922,0.220189,0.152452,0.146108,0.220742,0.219339,0.153455,0.00933092,0.223434,0.010284,1,7.6875,28.9612,0.1,48.8329,13.9069,1.71571,98.6897,10.25
657979,L35n2160TNG,99,2.22045e-16,132808,125200,7.8063e+09,2.20227,nan,nan,0.0638283,0.110289,0.0652056,0.0641378,0.111022,0.11075,0.0685207,0.00758231,0.111826,0.0075013,1,14.8125,1.88101,0.25,56.4964,14.79,0.110227,112.986,6.32018
658057,L35n2160TNG,99,2.22045e-16,92453,87889,5.49371e+09,1.55303,nan,nan,0.124026,0.0574435,0.123574,0.124428,0.0577944,0.0568006,0.125605,0.0114075,0.0634587,0.0106285,1,14.8125,-35.4147,0.75,51.6713,14.805,0.0525,100.855,3.12333
658180,L35n2160TNG,99,2.22045e-16,155535,147735,9.20665e+09,3.48705,nan,nan,0.10985,0.0944061,0.110345,0.109806,0.0941082,0.0945616,0.112287,0.00806242,0.0981898,0.00757484,1,14.8125,-24.9507,0,43.7459,12.1322,4.98443,117.679,11.81
658252,L35n2160TNG,99,2.22045e-16,122264,118078,7.0683e+09,1.23994,nan,nan,0.065554,0.988615,0.0644914,0.0670065,0.980344,0.998951,0.0658629,0.0113613,0.988521,0.00935075,2,5.8125,-5.09054,0.655172,43.5786,14.7956,0.077739,103.464,5.20976
658592,L35n2160TNG,99,2.22045e-16,146520,131816,8.65062e+09,2.70958,nan,nan,0.0783208,0.0853371,0.076766,0.0792297,0.087378,0.0830777,0.0838621,0.00836915,0.0904982,0.00858864,1,14.8125,19.1149,0,79.4808,14.8012,0.0639702,118.897,14.15
658618,L35n2160TNG,99,2.22045e-16,117226,108829,6.99036e+09,1.51813,nan,nan,0.0723154,0.163389,0.0730861,0.0709429,0.161148,0.166162,0.0755976,0.00946219,0.16456,0.00934086,2,14.0625,0.625903,0.45,40.4474,14.7225,0.209598,100.715,3.0619
658721,L35n2160TNG,99,2.22045e-16,57916,52197,3.43739e+09,2.69409,nan,nan,0.0925831,0.0883203,0.0887601,0.0943495,0.0956531,0.0829434,0.109599,0.0143863,0.108542,0.0146859,2,14.8125,18.7554,0.153846,55.8371,14.8087,0.037312,94.8373,18.05
658809,L35n2160TNG,99,2.22045e-16,93483,81431,5.54206e+09,3.42166,nan,nan,0.154802,0.0948367,0.144469,0.155546,0.0999781,0.095817,0.162686,0.0118875,0.108959,0.0114793,1,4.3125,21.4064,1,36.2066,14.7919,0.100606,102.633,17.27
658885,L35n2160TNG,99,2.22045e-16,100376,91062,5.95238e+09,2.26146,nan,nan,0.0540269,0.191676,0.0539512,0.0541541,0.201372,0.188824,0.0620574,0.00968051,0.193546,0.0101807,1,14.8125,-19.879,0.25,44.9838,14.7037,0.207406,103.62,6.48118
658990,L35n2160TNG,99,2.22045e-16,98769,93414,5.97404e+09,2.99835,nan,nan,0.189139,0.162604,0.190124,0.188197,0.169342,0.156588,0.189897,0.00982617,0.165325,0.0089426,1,14.8125,13.3091,0.416667,65.8704,14.8012,0.0639702,106.922,9.47
659087,L35n2160TNG,99,2.22045e-16,89410,81480,5.26726e+09,3.66369,nan,nan,0.134508,0.103882,0.138529,0.133381,0.0992117,0.10515,0.140353,0.00941324,0.111917,0.0103135,1,12.9375,-9.7493,0.333333,39.347,14.3475,0.300562,92.9187,11.81
659186,L35n2160TNG,99,2.22045e-16,79767,72622,4.83033e+09,3.85683,nan,nan,0.143219,0.248883,0.144923,0.142958,0.265441,0.255513,0.149437,0.0112235,0.253296,0.010797,2,11.0625,27.0248,0.590909,37.8373,14.6212,0.218629,99.3271,12.59
659261,L35n2160TNG,99,2.22045e-16,87465,82740,5.18246e+09,2.37823,nan,nan,0.149292,0.0893812,0.149164,0.149163,0.0928808,0.0856056,0.155063,0.0148192,0.0981082,0.0137342,1,13.6875,-21.2447,0.333333,61.0622,14.8087,0.037312,98.8583,9.76293
659429,L35n2160TNG,99,2.22045e-16,67620,63662,4.11211e+09,3.75713,nan,nan,0.194267,0.178743,0.207892,0.191267,0.177345,0.176194,0.198487,0.0109163,0.181965,0.0110372,1,14.0625,35.4686,0.6,55.7972,14.4563,0.351281,100.122,9.47
659512,L35n2160TNG,99,2.22045e-16,99851,92037,6.08214e+09,4.46196,nan,nan,0.238666,0.17953,0.243046,0.238436,0.182926,0.178459,0.240852,0.00901033,0.18256,0.00971901,1,14.8125,21.7154,0.928571,32.469,14.7431,0.163792,101.832,11.81
659605,L35n2160TNG,99,2.22045e-16,93751,90235,5.59638e+09,2.17911,nan,nan,0.07721,0.141022,0.0817066,0.0751365,0.143987,0.139542,0.0819769,0.00819784,0.142577,0.00858536,1,14.8125,-48.653,1,56.2925,14.8125,0,98.3067,6.9345
659710,L35n2160TNG,99,2.22045e-16,56414,50637,3.40718e+09,4.16374,nan,nan,0.157336,0.285488,0.153318,0.156466,0.291927,0.287064,0.165543,0.0128076,0.290143,0.0129576,1,6.1875,-15.4506,0.428571,54.2135,14.5013,0.602468,92.0116,15.71
659936,L35n2160TNG,99,2.22045e-16,67386,63430,4.02184e+09,2.12025,nan,nan,0.0662184,0.07448,0.067149,0.0646909,0.0740553,0.075283,0.0809685,0.0140993,0.0865478,0.0153265,2,14.8125,13.5731,0.526316,44.2554,14.8125,0,97.1185,13.9988
660010,L35n2160TNG,99,2.22045e-16,66321,63767,3.87571e+09,1.61132,nan,nan,0.190301,0.0695953,0.183535,0.194946,0.0685811,0.0715502,0.192184,0.0128557,0.0776021,0.0102785,1,14.0625,-18.4143,0.470588,52.0813,14.7675,0.121861,94.8689,5.70403
660112,L35n2160TNG,99,2.22045e-16,95137,89766,5.69277e+09,1.34132,nan,nan,0.0909739,0.144769,0.0891265,0.0913541,0.142834,0.145674,0.0929082,0.00993592,0.14606,0.00931581,2,14.4375,23.8655,0.24,51.1875,14.8031,0.0585469,107.625,4.79683
660178,L35n2160TNG,99,2.22045e-16,54265,45880,3.21371e+09,1.72106,nan,nan,0.0797658,0.0932986,0.0838784,0.0738922,0.0924173,0.0940554,0.101456,0.0175732,0.111588,0.0198218,2,14.8125,3.23408,0.777778,34.4982,14.8125,0,20.1012,5.54201
660428,L35n2160TNG,99,2.22045e-16,54293,50003,3.29105e+09,1.52295,nan,nan,0.0790114,0.085831,0.0831245,0.0768661,0.0830792,0.0873503,0.0869572,0.0136847,0.0905311,0.0146244,1,14.8125,-39.6537,0.173913,62.6251,14.7413,0.147113,71.1181,4.00508
660564,L35n2160TNG,99,2.22045e-16,72929,69702,4.31388e+09,1.21567,nan,nan,0.0894171,0.0441008,0.0890151,0.0901045,0.04642,0.0397996,0.0938493,0.0150089,0.0532756,0.0125501,2,14.8125,-3.4623,0.954545,36.4673,14.8125,0,78.2111,3.63662
660841,L35n2160TNG,99,2.22045e-16,66602,60395,3.98022e+09,2.93404,nan,nan,0.125726,0.136986,0.136555,0.127702,0.131617,0.135776,0.138271,0.0129142,0.149521,0.0146552,2,14.8125,24.8744,0.6,37.8596,14.8106,0.0264501,99.0734,9.47
661077,L35n2160TNG,99,2.22045e-16,96244,88302,5.69943e+09,3.87485,nan,nan,0.161035,0.076691,0.168992,0.160089,0.0825386,0.0744299,0.168921,0.0101377,0.0876392,0.00861331,1,14.8125,38.976,0.333333,60.03,14.8125,0,95.0441,19.61
661150,L35n2160TNG,99,2.22045e-16,61196,57412,3.78415e+09,2.99581,nan,nan,0.143422,0.193132,0.14286,0.144461,0.20275,0.18471,0.149314,0.0127734,0.197333,0.012879,1,14.4375,-26.1451,0.666667,55.2069,14.8125,0,98.0599,7.91
661344,L35n2160TNG,99,2.22045e-16,54384,49128,3.27197e+09,2.17756,nan,nan,0.0555087,0.108792,0.0564821,0.0538489,0.105865,0.112653,0.0745753,0.0143231,0.120698,0.0141718,2,14.8125,-44.7647,0.2,39.7241,14.8125,0,88.2845,10.9907
661449,L35n2160TNG,99,2.22045e-16,86659,79710,5.21136e+09,4.17638,nan,nan,0.325547,0.210792,0.32256,0.329093,0.211963,0.210736,0.327111,0.00889603,0.213545,0.00974547,1,14.8125,-23.1282,0.285714,50.5393,14.8125,0,99.3366,12.59
661532,L35n2160TNG,99,2.22045e-16,54079,38921,3.23855e+09,2.04012,nan,nan,0.498449,0.803016,0.502329,0.49263,0.804407,0.80084,0.499023,0.0217958,0.803219,0.0146376,2,2.0625,76.2823,0.717949,72.1232,14.8125,0,56.7676,9.67618
661599,L35n2160TNG,99,2.22045e-16,52856,49791,3.1813e+09,2.26518,nan,nan,0.10547,0.0923006,0.105446,0.104422,0.0899789,0.0929021,0.117913,0.0155397,0.105802,0.0151181,1,14.8125,-1.98435,0.5,49.5276,14.805,0.0525,81.6201,6.4913
661753,L35n2160TNG,99,2.22045e-16,51546,45980,3.16378e+09,1.5585,nan,nan,0.174233,0.187024,0.171838,0.175926,0.196822,0.179904,0.177424,0.0137949,0.18936,0.0139015,1,14.8125,-14.4843,0.352941,55.1641,14.8106,0.0264501,71.0595,3.13296
661934,L35n2160TNG,99,2.22045e-16,88759,66337,5.24318e+09,1.75509,nan,nan,0.110489,0.13506,0.112796,0.106522,0.148518,0.11196,0.116235,0.0135906,0.14297,0.0143494,2,14.8125,63.8701,0.580645,85.4227,14.8125,0,52.4737,4.56221
662101,L35n2160TNG,99,2.22045e-16,58182,54157,3.5488e+09,3.3725,nan,nan,0.206223,0.12527,0.21024,0.209255,0.125473,0.125223,0.214043,0.0134017,0.135246,0.0137254,1,10.6875,0.282495,0.6,36.4011,14.3344,0.723213,84.1527,8.69
662197,L35n2160TNG,99,2.22045e-16,71284,64915,4.33576e+09,4.5873,nan,nan,0.078028,0.192618,0.0817956,0.078106,0.196251,0.194195,0.0898823,0.00884498,0.196821,0.00971992,2,14.8125,37.4748,0.466667,44.7973,14.8125,0,93.6891,11.81
662307,L35n2160TNG,99,2.22045e-16,72211,63037,4.40639e+09,3.15465,nan,nan,0.221482,0.19615,0.224228,0.220303,0.198486,0.195327,0.224255,0.0143675,0.202279,0.0140333,2,14.8125,0.329739,0.681818,38.3333,14.8125,0,100.125,17.27
662515,L35n2160TNG,99,2.22045e-16,120742,117924,7.16005e+09,1.62095,nan,nan,0.0453372,0.0563159,0.0510331,0.0424501,0.0592149,0.0548435,0.0526234,0.00801143,0.059263,0.00732818,1,14.0625,-13.812,0.133333,65.1987,14.7919,0.100606,120.017,5.73641
662591,L35n2160TNG,99,2.22045e-16,96554,93943,5.71682e+09,1.93715,nan,nan,0.114072,0.0667375,0.113996,0.113368,0.0683466,0.063896,0.118152,0.0118536,0.0760769,0.011858,1,13.3125,-3.60424,0.6,39.255,14.7319,0.154058,110.578,6.79883
662714,L35n2160TNG,99,2.22045e-16,86917,81759,5.10598e+09,1.20938,nan,nan,0.0727945,0.100908,0.0721809,0.0732612,0.102267,0.0998516,0.0767358,0.0129778,0.10331,0.0113927,2,12.9375,-26.9971,0.05,61.0315,14.7675,0.13809,99.3652,2.88551
662813,L35n2160TNG,99,2.22045e-16,105195,99115,6.27976e+09,3.10624,nan,nan,0.140799,0.115635,0.146858,0.136852,0.117032,0.114077,0.14234,0.00780544,0.119743,0.00843549,1,14.4375,8.50597,0.25,60.5454,14.4619,0.280818,96.9486,7.13
663172,L35n2160TNG,99,2.22045e-16,108450,103871,6.5576e+09,3.56915,nan,nan,0.158141,0.109192,0.170039,0.145834,0.112935,0.111031,0.160582,0.00701376,0.113056,0.00728347,1,14.0625,-45.619,0.5,62.0928,14.6175,0.384187,110.538,7.13
663231,L35n2160TNG,99,2.22045e-16,54947,52446,3.28054e+09,2.46967,nan,nan,0.295936,0.0834423,0.287117,0.306592,0.0868376,0.0795604,0.29951,0.0158671,0.0980448,0.0147197,1,14.8125,-52.5773,0.882353,37.3794,14.8125,0,94.253,12.4396
663308,L35n2160TNG,99,2.22045e-16,85710,81531,5.06192e+09,1.82172,nan,nan,0.328143,0.0787748,0.326455,0.329544,0.0727566,0.0832105,0.328809,0.0101054,0.0838287,0.00922556,1,14.4375,24.5742,0.176471,53.6422,14.7637,0.131571,83.1928,6.41097
663512,L35n2160TNG,99,2.22045e-16,107914,100261,6.2378e+09,3.11844,nan,nan,0.12146,0.0545937,0.12496,0.119793,0.0547318,0.054571,0.126838,0.00911896,0.0641048,0.00852206,1,14.8125,31.3626,0,56.9531,14.8125,0,111.443,10.25
663647,L35n2160TNG,99,2.22045e-16,102628,100600,6.01263e+09,1.81778,nan,nan,0.216707,0.196759,0.21068,0.227732,0.191974,0.206367,0.216787,0.0121014,0.198439,0.0120215,2,14.8125,37.7301,0.678571,36.694,14.8106,0.0264501,115.951,8.64449
663744,L35n2160TNG,99,2.22045e-16,87402,83733,5.17683e+09,2.2327,nan,nan,0.164285,0.0584017,0.163554,0.16342,0.0571173,0.0591135,0.169935,0.0153848,0.0724891,0.0126085,1,11.4375,-3.29921,1,48.1086,13.0181,1.00894,114.779,11.9587
663812,L35n2160TNG,99,2.22045e-16,109324,101214,6.38801e+09,2.01385,nan,nan,0.348106,0.0671102,0.345078,0.350396,0.0636698,0.069889,0.349776,0.0110334,0.073204,0.0106248,1,14.8125,-45.6425,0.444444,48.6992,14.8125,0,93.4456,15.1742
663875,L35n2160TNG,99,2.22045e-16,102656,98614,6.03799e+09,3.14292,nan,nan,0.14612,0.0765657,0.149912,0.143837,0.0769302,0.0765993,0.14858,0.00976389,0.0833525,0.00811413,1,1.3125,24.872,1,44.9817,14.0738,1.56151,108.315,7.13
663964,L35n2160TNG,99,2.22045e-16,68420,63859,4.05669e+09,4.09527,nan,nan,0.0705812,0.147116,0.0716058,0.0714371,0.15969,0.144927,0.0870865,0.00966777,0.156387,0.0105566,2,11.4375,-10.6411,0.368421,44.4377,14.7769,0.109956,101.362,19.61
664159,L35n2160TNG,99,2.22045e-16,137695,133678,7.98977e+09,1.53714,nan,nan,0.0416646,0.521259,0.0426603,0.0396509,0.512057,0.539166,0.0467089,0.0088369,0.521366,0.00899359,2,5.8125,50.3305,0.391304,55.6249,14.6906,0.19821,108.561,4.9829
664263,L35n2160TNG,99,2.22045e-16,136226,134087,7.97117e+09,1.50779,nan,nan,0.108573,0.0956547,0.110796,0.105857,0.0979713,0.0931127,0.111331,0.0112355,0.0983266,0.0108267,1,13.3125,2.20489,0.363636,49.7896,14.7975,0.0734847,137.808,3.50621
664314,L35n2160TNG,99,2.22045e-16,91683,84197,5.46698e+09,3.30775,nan,nan,0.278776,0.0565068,0.287763,0.28182,0.0583589,0.0561121,0.281384,0.00975337,0.0665059,0.00868347,1,14.8125,2.07993,1,33.4466,14.8031,0.0695269,106.853,7.91
664387,L35n2160TNG,99,2.22045e-16,81647,79389,4.90222e+09,1.1999,nan,nan,0.0739012,0.0411717,0.0713603,0.0741701,0.0410932,0.0412458,0.076611,0.010198,0.0463282,0.0105522,3,12.5625,2.54546,0.307692,50.9344,14.385,0.13012,105.723,3.95771
664498,L35n2160TNG,99,2.22045e-16,96221,88488,5.7708e+09,3.12437,nan,nan,0.095441,0.11884,0.0911656,0.0974138,0.125772,0.115649,0.104576,0.0102579,0.123473,0.0105097,2,14.8125,-11.245,0.0833333,53.6741,14.8125,0,111.287,14.93
664572,L35n2160TNG,99,2.22045e-16,76627,72045,4.48565e+09,1.14476,nan,nan,0.157815,0.120216,0.15869,0.156279,0.114378,0.131419,0.158559,0.0117806,0.122166,0.011155,2,14.4375,-24.982,0.2,56.2029,14.7637,0.126114,83.5605,1.71214
664828,L35n2160TNG,99,2.22045e-16,100809,96577,5.88451e+09,1.97811,nan,nan,0.185875,0.0462111,0.183961,0.189201,0.0445636,0.0493749,0.189621,0.0141613,0.0600838,0.0113581,1,13.6875,47.6152,0.625,56.9334,14.6175,0.328976,114.291,10.6144
664927,L35n2160TNG,99,2.22045e-16,61001,57960,3.70374e+09,1.84707,nan,nan,0.220672,0.173976,0.220836,0.22075,0.171953,0.176562,0.222189,0.0131929,0.176981,0.0130957,1,14.8125,-15.8561,0.333333,45.6522,14.8069,0.0455822,89.554,7.06721
